index,val,n,coup,Coordonées,Destination,Step,Will_Kill,Safe_position,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Chess_bad,Chess_good,Warning_w,Warning_b,Area_w,Area_b,Nb_w,Nb_b,Color,Play_target,p_Step,p_Will_Kill,p_warning_position,p_Chess_bad,p_Chess_good,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p_Warning_w,p_Warning_b,p_Area_w,p_Area_b,p_Nb_w,p_Nb_b
31,31,♛,54,35,45,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,17,3,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,45,71,3,5,46,32,10,9
32,31,♛,54,35,55,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,20,3,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,55,71,3,6,46,35,10,9
33,31,♛,54,35,65,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,16,5,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,65,71,5,5,47,31,10,9
34,31,♛,54,35,75,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,14,3,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,75,71,3,4,47,29,10,9
35,31,♛,54,35,26,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,16,4,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,26,71,4,4,46,31,10,9
36,31,♛,54,35,36,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,20,3,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,36,71,3,3,47,35,10,9
37,31,♛,54,35,46,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,16,4,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,46,71,4,4,46,31,10,9
38,31,♛,54,35,17,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,13,2,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,17,71,2,4,46,28,10,9
39,31,♛,54,35,37,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,18,2,1,1,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,37,71,2,4,45,33,10,9
40,31,♛,54,35,57,22,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,9,5,1,1,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,57,71,5,5,47,24,10,9
71,23,♟,54,61,62,2,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,1,0,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,62,72,20,0,0,0,0,0,35,71,1,5,47,35,10,9
72,23,♟,54,61,63,2,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,2,1,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,63,72,20,0,0,0,0,0,35,71,2,4,47,38,10,9
77,32,♚,54,71,60,3,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,4,1,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,35,60,2,4,47,39,10,9
78,32,♚,54,71,70,3,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,2,0,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,35,70,1,3,47,37,10,9
79,32,♚,54,71,62,3,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,6,1,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,35,62,2,5,46,37,10,9
80,24,♟,54,72,73,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,34,0,61,72,20,0,0,0,0,0,35,71,0,0,0,0,48,37,10,10,1,0,0,0,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,51,67,2,11,0,23,0,0,61,73,20,0,0,0,0,0,35,71,1,5,47,37,10,9
0,27,♜,56,0,10,8,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,7,0,0,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,10,0,0,0,35,71,4,6,46,40,10,10
1,27,♜,56,0,20,8,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,9,0,0,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,20,0,0,0,35,71,4,6,46,41,10,10
2,27,♜,56,0,30,8,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,8,0,0,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,4,6,46,41,10,10
3,27,♜,56,0,40,8,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,10,1,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,40,0,0,0,35,71,5,8,46,42,10,10
4,27,♜,56,0,50,8,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,13,1,0,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,50,0,0,0,35,71,5,6,46,46,10,10
5,27,♜,56,0,60,8,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,7,0,0,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,60,0,0,0,35,71,4,6,46,39,10,10
6,27,♜,56,0,70,8,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,7,0,0,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,70,0,0,0,35,71,4,6,46,39,10,10
7,27,♜,56,0,1,8,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,1,0,0,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,1,0,0,0,35,71,4,6,46,34,10,10
8,17,♟,56,2,3,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,1,0,0,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,3,11,0,23,34,0,61,72,32,0,0,0,0,0,35,71,4,6,46,43,10,10
11,18,♟,56,11,12,2,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,1,0,0,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,12,0,23,34,0,61,72,32,0,0,0,0,0,35,71,4,6,46,42,10,10
12,18,♟,56,11,13,2,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,2,1,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,13,0,23,34,0,61,72,32,0,0,0,0,0,35,71,5,7,47,42,10,10
21,25,♞,56,32,20,7,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,4,0,0,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,20,0,0,0,0,0,35,71,3,6,48,35,10,9
22,25,♞,56,32,40,7,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,3,0,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,40,0,0,0,0,0,35,71,3,8,48,37,10,9
23,25,♞,56,32,51,7,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,5,1,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,51,0,0,0,0,0,35,71,4,7,47,43,10,9
24,25,♞,56,32,13,7,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,6,0,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,13,0,0,0,0,0,35,71,3,7,49,43,10,9
25,25,♞,56,32,53,7,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,6,1,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,53,0,0,0,0,0,35,71,3,8,44,42,10,9
26,25,♞,56,32,24,7,1,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,8,1,0,0,1,6,0,0,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,24,0,0,0,0,0,35,71,3,7,49,45,9,9
27,25,♞,56,32,44,7,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,7,1,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,44,0,0,0,0,0,35,71,3,7,44,42,10,9
28,31,♛,56,35,62,19,1,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,14,1,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,0,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,62,71,2,2,31,36,9,9
29,31,♛,56,35,33,19,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,13,3,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,33,71,5,6,47,36,10,9
30,31,♛,56,35,53,19,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,19,3,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,53,71,5,8,41,41,10,9
31,31,♛,56,35,24,19,1,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,20,3,0,0,1,6,0,0,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,24,71,4,6,48,42,9,9
32,31,♛,56,35,34,19,1,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,15,4,0,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,34,71,6,5,47,38,10,9
33,31,♛,56,35,44,19,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,18,5,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,44,71,7,7,41,40,10,9
34,31,♛,56,35,5,19,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,13,2,0,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,5,71,4,5,45,36,10,9
35,31,♛,56,35,15,19,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,17,2,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,15,71,4,6,48,40,10,9
36,31,♛,56,35,25,19,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,18,3,0,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,25,71,5,6,47,41,10,9
37,31,♛,56,35,45,19,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,17,3,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,45,71,5,7,46,40,10,9
38,31,♛,56,35,55,19,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,21,2,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,55,71,4,7,46,44,10,9
39,31,♛,56,35,65,19,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,16,6,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,65,71,8,8,47,39,10,9
40,31,♛,56,35,75,19,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,15,3,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,75,71,5,6,47,38,10,9
41,31,♛,56,35,26,19,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,16,5,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,26,71,7,7,45,39,10,9
42,31,♛,56,35,36,19,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,17,3,0,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,36,71,5,5,47,40,10,9
43,31,♛,56,35,46,19,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,16,4,0,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,46,71,6,6,46,39,10,9
44,31,♛,56,35,17,19,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,13,3,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,17,71,5,7,46,36,10,9
45,31,♛,56,35,37,19,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,15,2,1,1,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,37,71,4,6,45,38,10,9
46,31,♛,56,35,57,19,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,9,5,1,1,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,0,0,0,0,57,71,7,7,47,32,10,9
80,32,♚,56,71,20,4,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,3,0,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,30,0,0,0,35,20,3,5,45,37,10,9
81,32,♚,56,71,60,4,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,1,4,0,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,30,0,0,0,35,60,3,5,45,40,10,9
82,32,♚,56,71,70,4,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,2,0,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,72,32,0,30,0,0,0,35,70,3,5,45,39,10,9
83,32,♚,56,71,62,4,1,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,6,0,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,0,67,2,11,0,23,0,0,61,72,32,0,30,0,0,0,35,62,2,2,31,43,9,9
84,24,♟,56,72,73,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,34,0,61,72,32,0,30,0,0,0,35,71,0,0,0,0,46,42,10,10,1,0,0,0,1,0,1,6,0,24,0,0,56,66,76,0,74,27,43,0,0,62,67,2,11,0,23,0,0,61,73,32,0,30,0,0,0,35,71,4,7,45,41,10,9
0,27,♜,58,0,10,6,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,30,0,0,0,35,60,0,0,0,0,49,38,10,9,1,0,5,0,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,10,0,0,0,35,60,2,6,49,36,10,9
1,27,♜,58,0,20,6,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,30,0,0,0,35,60,0,0,0,0,49,38,10,9,1,0,7,0,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,20,0,0,0,35,60,2,5,49,38,10,9
2,27,♜,58,0,30,6,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,30,0,0,0,35,60,0,0,0,0,49,38,10,9,1,0,7,1,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,30,0,0,0,35,60,3,6,49,38,10,9
3,27,♜,58,0,40,6,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,30,0,0,0,35,60,0,0,0,0,49,38,10,9,1,0,8,1,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,40,0,0,0,35,60,3,6,49,39,10,9
4,27,♜,58,0,50,6,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,30,0,0,0,35,60,0,0,0,0,49,38,10,9,1,1,11,1,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,50,0,0,0,35,60,3,6,49,41,10,9
5,27,♜,58,0,1,6,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,30,0,0,0,35,60,0,0,0,0,49,38,10,9,1,0,1,0,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,1,0,0,0,35,60,2,5,49,32,10,9
6,17,♟,58,2,3,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,30,0,0,0,35,60,0,0,0,0,49,38,10,9,1,0,1,0,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,3,11,0,23,34,0,61,72,0,0,0,0,0,0,35,60,2,4,49,39,10,9
9,18,♟,58,11,12,2,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,30,0,0,0,35,60,0,0,0,0,49,38,10,9,1,0,1,0,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,12,0,23,34,0,61,72,0,0,0,0,0,0,35,60,2,5,48,37,10,9
10,18,♟,58,11,13,2,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,30,0,0,0,35,60,0,0,0,0,49,38,10,9,1,0,2,1,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,13,0,23,34,0,61,72,0,0,0,0,0,0,35,60,3,6,50,38,10,9
36,31,♛,58,35,71,21,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,30,0,0,0,35,60,0,0,0,0,49,38,10,9,1,0,7,0,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,0,0,61,72,0,0,0,0,0,0,71,60,0,4,50,23,10,8
37,31,♛,58,35,32,21,1,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,30,0,0,0,35,60,0,0,0,0,49,38,10,9,1,0,17,1,0,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,0,67,2,11,0,23,0,0,61,72,0,0,0,0,0,0,32,60,1,1,31,34,9,8
38,31,♛,58,35,62,21,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,30,0,0,0,35,60,0,0,0,0,49,38,10,9,1,0,16,2,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,0,0,61,72,0,0,0,0,0,0,62,60,2,5,49,31,10,8
39,31,♛,58,35,33,21,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,30,0,0,0,35,60,0,0,0,0,49,38,10,9,1,0,13,4,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,0,0,61,72,0,0,0,0,0,0,33,60,4,6,46,30,10,8
40,31,♛,58,35,53,21,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,34,0,61,72,0,0,30,0,0,0,35,60,0,0,0,0,49,38,10,9,1,0,20,2,1,0,0,6,0,24,0,0,56,66,76,0,74,27,43,0,0,32,67,2,11,0,23,0,0,61,72,0,0,0,0,0,0,53,60,2,6,48,37,10,8
